    0.0070    1.230E-21    1.024E+00
    0.0080    2.083E-20    1.024E+00
    0.0090    2.273E-19    1.024E+00
    0.0100    1.778E-18    1.024E+00
    0.0110    1.073E-17    1.024E+00
    0.0120    5.266E-17    1.024E+00
    0.0130    2.182E-16    1.024E+00
    0.0140    7.859E-16    1.024E+00
    0.0150    2.517E-15    1.024E+00
    0.0160    7.291E-15    1.024E+00
    0.0180    4.782E-14    1.024E+00
    0.0200    2.413E-13    1.024E+00
    0.0250    6.141E-12    1.024E+00
    0.0300    7.209E-11    1.024E+00
    0.0400    2.582E-09    1.024E+00
    0.0500    3.258E-08    1.024E+00
    0.0600    2.238E-07    1.024E+00
    0.0700    1.038E-06    1.024E+00
    0.0800    3.666E-06    1.024E+00
    0.0900    1.062E-05    1.024E+00
    0.1000    2.648E-05    1.024E+00
    0.1100    5.876E-05    1.024E+00
    0.1200    1.187E-04    1.024E+00
    0.1300    2.224E-04    1.024E+00
    0.1400    3.913E-04    1.024E+00
    0.1500    6.530E-04    1.024E+00
    0.1600    1.042E-03    1.024E+00
    0.1800    2.376E-03    1.024E+00
    0.2000    4.818E-03    1.024E+00
    0.2500    1.968E-02    1.024E+00
    0.3000    5.698E-02    1.024E+00
    0.3500    1.322E-01    1.024E+00
    0.4000    2.631E-01    1.024E+00
    0.4500    4.687E-01    1.024E+00
    0.5000    7.677E-01    1.024E+00
    0.6000    1.717E+00    1.024E+00
    0.7000    3.239E+00    1.024E+00
    0.8000    5.435E+00    1.024E+00
    0.9000    8.380E+00    1.024E+00
    1.0000    1.213E+01    1.024E+00
    1.2500    2.519E+01    1.024E+00
    1.5000    4.360E+01    1.024E+00
    1.7500    6.717E+01    1.024E+00
    2.0000    9.539E+01    1.024E+00
    2.5000    1.705E+02    1.035E+00
    3.0000    2.585E+02    1.035E+00
    3.5000    3.602E+02    1.035E+00
    4.0000    4.742E+02    1.035E+00
    5.0000    7.351E+02    1.035E+00
    6.0000    1.035E+03    1.035E+00
    7.0000    1.370E+03    1.035E+00
    8.0000    1.738E+03    1.035E+00
    9.0000    2.135E+03    1.035E+00
   10.0000    2.558E+03    1.035E+00
===================================================================================
*- Be7 + n > Li7 + p ;
*%deSouza2020
! de Souza, Tan Hong Kiat, Coc, Iliadis ApJ 894 (2020) 134
   1.64424 1.00215D+00 0.0 -19.0806
     0.001    5.1567E+09    1.0157E+00
     0.002    5.0250E+09    1.0155E+00
     0.003    4.9284E+09    1.0154E+00
     0.004    4.8487E+09    1.0153E+00
     0.005    4.7808E+09    1.0152E+00
     0.006    4.7216E+09    1.0152E+00
     0.007    4.6667E+09    1.0152E+00
     0.008    4.6179E+09    1.0152E+00
     0.009    4.5726E+09    1.0151E+00
     0.010    4.5305E+09    1.0151E+00
     0.011    4.4913E+09    1.0151E+00
     0.012    4.4538E+09    1.0151E+00
     0.013    4.4187E+09    1.0151E+00
     0.014    4.3856E+09    1.0152E+00
     0.015    4.3537E+09    1.0152E+00
     0.016    4.3232E+09    1.0152E+00
     0.018    4.2660E+09    1.0152E+00
     0.020    4.2129E+09    1.0153E+00
     0.025    4.0963E+09    1.0154E+00
     0.030    3.9938E+09    1.0155E+00
     0.040    3.8230E+09    1.0158E+00
     0.050    3.6820E+09    1.0161E+00
     0.060    3.5619E+09    1.0164E+00
     0.070    3.4570E+09    1.0167E+00
     0.080    3.3622E+09    1.0169E+00
     0.090    3.2776E+09    1.0172E+00
     0.100    3.1999E+09    1.0174E+00
     0.110    3.1283E+09    1.0176E+00
     0.120    3.0629E+09    1.0177E+00
     0.130    3.0015E+09    1.0179E+00
     0.140    2.9443E+09    1.0180E+00
     0.150    2.8906E+09    1.0182E+00
     0.160    2.8399E+09    1.0183E+00
     0.180    2.7473E+09    1.0185E+00
     0.200    2.6628E+09    1.0187E+00
     0.250    2.4861E+09    1.0191E+00
     0.300    2.3429E+09    1.0194E+00
     0.350    2.2252E+09    1.0196E+00
     0.400    2.1267E+09    1.0197E+00
     0.450    2.0426E+09    1.0199E+00
     0.500    1.9711E+09    1.0200E+00
     0.600    1.8570E+09    1.0202E+00
     0.700    1.7711E+09    1.0203E+00
     0.800    1.7055E+09    1.0204E+00
     0.900    1.6533E+09    1.0205E+00
     1.000    1.6115E+09    1.0206E+00
# Descouvemont+ 2004 above 1GK 29/05/2020
     1.250    1.5309E+09    1.0081E+00
     1.500    1.4740E+09    1.0094E+00
     1.750    1.4253E+09    1.0105E+00
     2.000    1.3813E+09    1.0113E+00
     2.500    1.3022E+09    1.0126E+00
     3.000    1.2327E+09    1.0135E+00
     3.500    1.1716E+09    1.0142E+00
     4.000    1.1183E+09    1.0149E+00
     5.000    1.0310E+09    1.0162E+00
     6.000    9.6385E+08    1.0180E+00
     7.000    9.1117E+08    1.0210E+00
     8.000    8.6874E+08    1.0262E+00
     9.000    8.3371E+08    1.0352E+00
    10.000    8.0414E+08    1.0498E+00
===================================================================================
*- Li7 + p > a + a ;
*%DAACV04
   17.3462 4.6898 0. -201.295
     0.001    1.2546E-26    1.0510E+00
     0.002    3.0970E-19    1.0508E+00
     0.003    1.1673E-15    1.0506E+00
     0.004    2.0801E-13    1.0504E+00
     0.005    8.2459E-12    1.0503E+00
     0.006    1.3593E-10    1.0501E+00
     0.007    1.2702E-09    1.0500E+00
     0.008    8.0076E-09    1.0499E+00
     0.009    3.7895E-08    1.0497E+00
     0.010    1.4433E-07    1.0496E+00
     0.011    4.6410E-07    1.0495E+00
     0.012    1.3036E-06    1.0494E+00
     0.013    3.2796E-06    1.0493E+00
     0.014    7.5316E-06    1.0492E+00
     0.015    1.6021E-05    1.0491E+00
     0.016    3.1928E-05    1.0490E+00
     0.018    1.0802E-04    1.0488E+00
     0.020    3.0811E-04    1.0486E+00
     0.025    2.5033E-03    1.0482E+00
     0.030    1.2308E-02    1.0477E+00
     0.040    1.2419E-01    1.0470E+00
     0.050    6.3762E-01    1.0463E+00
     0.060    2.2089E+00    1.0456E+00
     0.070    5.9354E+00    1.0449E+00
     0.080    1.3378E+01    1.0443E+00
     0.090    2.6533E+01    1.0437E+00
     0.100    4.7775E+01    1.0431E+00
     0.110    7.9783E+01    1.0426E+00
     0.120    1.2546E+02    1.0421E+00
     0.130    1.8790E+02    1.0415E+00
     0.140    2.7026E+02    1.0410E+00
     0.150    3.7575E+02    1.0405E+00
     0.160    5.0757E+02    1.0401E+00
     0.180    8.6285E+02    1.0392E+00
     0.200    1.3604E+03    1.0383E+00
     0.250    3.3697E+03    1.0363E+00
     0.300    6.6955E+03    1.0346E+00
     0.350    1.1543E+04    1.0331E+00
     0.400    1.8043E+04    1.0317E+00
     0.450    2.6266E+04    1.0306E+00
     0.500    3.6240E+04    1.0296E+00
     0.600    6.1398E+04    1.0280E+00
     0.700    9.3252E+04    1.0269E+00
     0.800    1.3137E+05    1.0261E+00
     0.900    1.7525E+05    1.0255E+00
     1.000    2.2441E+05    1.0252E+00
     1.250    3.6746E+05    1.0249E+00
     1.500    5.3473E+05    1.0252E+00
     1.750    7.2207E+05    1.0256E+00
     2.000    9.2703E+05    1.0261E+00
     2.500    1.3875E+06    1.0268E+00
     3.000    1.9272E+06    1.0269E+00
     3.500    2.5848E+06    1.0260E+00
     4.000    3.3963E+06    1.0245E+00
     5.000    5.3802E+06    1.0214E+00
     6.000    7.6689E+06    1.0191E+00
     7.000    1.0063E+07    1.0175E+00
     8.000    1.2390E+07    1.0164E+00
     9.000    1.4539E+07    1.0158E+00
    10.000    1.6452E+07    1.0154E+00
===================================================================================
