    # BBN prediction of the primordial abundances (He-4 and Deuterium) as a function of
    # 1)the baryon density $\Omega_b h^2$ and
    # 2)the number of extra relativistic degrees of freedom $\Delta N$
    #
    # $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
    # If $\Delta N=0$, then $N_{eff} = 3.0440$ because of QED effects and Incomplete Neutrino decoupling (arXiv:2008.01074).
    #
    # Computation performed with PRIMAT (Python port by Cyril Pitrou 2018-2026)
    # Details on arXiv:1801.08023 and update arXiv:2011.11320
    # Last update 2026 (notably including the LUNA rate for the d(p,g)He3 reaction)
    #
    # Neutron Decay rate $\tau_n$ is 878.4s (+-0.5s), following Particle Data Group 2026
    # CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
    #
    # He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
    # He4 is also provided as $Y_P = Y_{He4} * m_{He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$
    # where $m_{He4}=4.0026032541$ and $m_H1=1.00782503223$ are atomic masses.
    #
    # Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
    #
    # eta10 is $10^{10} eta_0$ where $eta_0$ is the density ratio between baryons and photons AT THE END OF BBN.
    # Hence eta10 ignores the extra production of He4 by stars after BBN. Whenever possible, working with $\Omega_b h^2$ is better.
    #
    # Errors are computed with a Monte-Carlo method on 1000 samples, varying nuclear rates and tau_n.
    # See PRIMAT paper (2018) for details.
    #
    # Ombh2       eta10       DeltaN          Yp              Yp^BBN          sig(Yp^BBN)     D/H             sig(D/H)
  0.023200    6.35096     0.000000        0.246008        0.247335        0.0001073568    2.303151e-05    2.538984e-07
  0.023400    6.40571     0.000000        0.246090        0.247418        0.0001073161    2.270682e-05    2.517492e-07
  0.023600    6.46046     0.000000        0.246171        0.247499        0.0001072927    2.238878e-05    2.496415e-07
  0.023800    6.51521     0.000000        0.246252        0.247580        0.0001073033    2.207724e-05    2.475767e-07
  0.024000    6.56996     0.000000        0.246331        0.247660        0.0001073503    2.177203e-05    2.45556e-07
  0.025000    6.84371     0.000000        0.246717        0.248047        0.0001072945    2.033479e-05    2.360221e-07
  0.026000    7.11746     0.000000        0.247087        0.248418        0.0001072175    1.903121e-05    2.273461e-07
  0.027000    7.39121     0.000000        0.247440        0.248773        0.0001071268    1.78441e-05     2.194073e-07
  0.028000    7.66496     0.000000        0.247780        0.249113        0.0001070726    1.675942e-05    2.121005e-07
  0.029000    7.9387      0.000000        0.248105        0.249440        0.0001070399    1.576502e-05    2.053442e-07
  0.030000    8.21245     0.000000        0.248417        0.249753        0.0001070811    1.485065e-05    1.990655e-07
  0.031000    8.4862      0.000000        0.248719        0.250056        0.000106947     1.400767e-05    1.932063e-07
  0.032000    8.75995     0.000000        0.249010        0.250348        0.0001068735    1.322846e-05    1.877115e-07
  0.033000    9.0337      0.000000        0.249291        0.250630        0.0001068402    1.250654e-05    1.825419e-07
  0.034000    9.30745     0.000000        0.249562        0.250902        0.0001067525    1.183632e-05    1.776574e-07
  0.035000    9.58119     0.000000        0.249825        0.251166        0.0001067111    1.121274e-05    1.730281e-07
  0.036000    9.85494     0.000000        0.250080        0.251423        0.0001066172    1.063153e-05    1.686273e-07
  0.037000    10.1287     0.000000        0.250327        0.251670        0.0001066585    1.008883e-05    1.644279e-07
  0.038000    10.4024     0.000000        0.250567        0.251911        0.0001066065    9.581334e-06    1.604127e-07
  0.039000    10.6762     0.000000        0.250800        0.252145        0.0001066311    9.105979e-06    1.565632e-07
  0.040000    10.9499     0.000000        0.251027        0.252373        0.000106543     8.660125e-06    1.52862e-07
  0.005000    1.36874     0.250000        0.230233        0.231501        0.0001168392    0.0002825419    2.127017e-06
  0.006000    1.64249     0.250000        0.233363        0.234643        0.0001136332    0.0002086085    1.592345e-06
  0.007000    1.91624     0.250000        0.235710        0.236999        0.0001119279    0.0001617519    1.249118e-06
  0.008000    2.18999     0.250000        0.237568        0.238865        0.0001108836    0.000130063     1.016282e-06
  0.009000    2.46374     0.250000        0.239099        0.240401        0.000110205     0.0001075174    8.509897e-07
  0.010000    2.73748     0.250000        0.240397        0.241704        0.0001096515    9.081884e-05    7.291853e-07
  0.011000    3.01123     0.250000        0.241523        0.242834        0.0001093313    7.804259e-05    6.366485e-07
  0.012000    3.28498     0.250000        0.242515        0.243830        0.0001090418    6.800356e-05    5.645181e-07
  0.013000    3.55873     0.250000        0.243402        0.244720        0.0001088173    5.993864e-05    5.070882e-07
  0.014000    3.83248     0.250000        0.244202        0.245523        0.0001086365    5.333751e-05    4.605163e-07
  0.015000    4.10623     0.250000        0.244932        0.246255        0.0001084861    4.784801e-05    4.221494e-07
  0.016000    4.37997     0.250000        0.245602        0.246928        0.0001082461    4.321992e-05    3.900952e-07
  0.017000    4.65372     0.250000        0.246223        0.247551        0.000108142     3.927157e-05    3.629951e-07
  0.018000    4.92747     0.250000        0.246799        0.248130        0.0001079318    3.586796e-05    3.398213e-07
  0.019000    5.20122     0.250000        0.247338        0.248670        0.0001079279    3.290695e-05    3.198084e-07
  0.020000    5.47497     0.250000        0.247844        0.249178        0.0001078423    3.031007e-05    3.023746e-07
  0.020200    5.52972     0.250000        0.247940        0.249275        0.0001078736    2.982873e-05    2.991549e-07
  0.020400    5.58447     0.250000        0.248037        0.249372        0.0001078042    2.935904e-05    2.960185e-07
  0.020600    5.63922     0.250000        0.248132        0.249467        0.0001077926    2.890071e-05    2.929537e-07
  0.020800    5.69397     0.250000        0.248226        0.249562        0.0001077138    2.845319e-05    2.899697e-07
  0.021000    5.74872     0.250000        0.248319        0.249655        0.0001077064    2.80161e-05     2.870583e-07
  0.021200    5.80347     0.250000        0.248411        0.249747        0.0001076744    2.758921e-05    2.84215e-07
  0.021400    5.85822     0.250000        0.248503        0.249839        0.0001077179    2.717226e-05    2.814389e-07
  0.021600    5.91297     0.250000        0.248592        0.249929        0.000107704     2.676457e-05    2.787275e-07
  0.021800    5.96772     0.250000        0.248681        0.250019        0.0001076839    2.636625e-05    2.760801e-07
  0.022000    6.02246     0.250000        0.248769        0.250106        0.0001076001    2.597674e-05    2.734926e-07
  0.022200    6.07721     0.250000        0.248856        0.250194        0.000107657     2.559585e-05    2.709653e-07
  0.022400    6.13196     0.250000        0.248942        0.250281        0.0001076339    2.522336e-05    2.684925e-07
  0.022600    6.18671     0.250000        0.249027        0.250365        0.0001076225    2.485882e-05    2.660762e-07
  0.022800    6.24146     0.250000        0.249112        0.250451        0.0001076386    2.450227e-05    2.637125e-07
  0.023000    6.29621     0.250000        0.249196        0.250535        0.0001076008    2.415318e-05    2.613973e-07
  0.023200    6.35096     0.250000        0.249279        0.250618        0.0001075873    2.381154e-05    2.591329e-07
  0.023400    6.40571     0.250000        0.249360        0.250700        0.0001075539    2.347697e-05    2.569173e-07
  0.023600    6.46046     0.250000        0.249441        0.250781        0.0001075129    2.314931e-05    2.54744e-07
  0.023800    6.51521     0.250000        0.249522        0.250862        0.0001075158    2.28285e-05     2.52621e-07
  0.024000    6.56996     0.250000        0.249601        0.250942        0.0001074855    2.25141e-05     2.505373e-07
  0.025000    6.84371     0.250000        0.249988        0.251330        0.0001074338    2.103384e-05    2.407247e-07
  0.026000    7.11746     0.250000        0.250357        0.251700        0.0001073511    1.969138e-05    2.318048e-07
  0.027000    7.39121     0.250000        0.250709        0.252054        0.0001073587    1.846899e-05    2.236506e-07
  0.028000    7.66496     0.250000        0.251048        0.252394        0.0001071844    1.735209e-05    2.161557e-07
  0.029000    7.9387      0.250000        0.251373        0.252720        0.0001072217    1.632824e-05    2.092324e-07
  0.030000    8.21245     0.250000        0.251686        0.253034        0.0001070756    1.538685e-05    2.028085e-07
  0.031000    8.4862      0.250000        0.251987        0.253336        0.0001070216    1.451883e-05    1.96817e-07
  0.032000    8.75995     0.250000        0.252278        0.253628        0.0001070703    1.371656e-05    1.912107e-07
  0.033000    9.0337      0.250000        0.252558        0.253909        0.0001069213    1.297319e-05    1.859396e-07
  0.034000    9.30745     0.250000        0.252829        0.254181        0.0001069383    1.228294e-05    1.809672e-07
  0.035000    9.58119     0.250000        0.253092        0.254444        0.0001068763    1.164075e-05    1.762576e-07
  0.036000    9.85494     0.250000        0.253346        0.254700        0.0001067738    1.104207e-05    1.717857e-07
  0.037000    10.1287     0.250000        0.253593        0.254947        0.0001067648    1.048301e-05    1.675267e-07
  0.038000    10.4024     0.250000        0.253832        0.255188        0.0001067144    9.960097e-06    1.634564e-07
  0.039000    10.6762     0.250000        0.254065        0.255421        0.0001067054    9.470248e-06    1.595574e-07
  0.040000    10.9499     0.250000        0.254291        0.255648        0.0001066909    9.010697e-06    1.558146e-07
  0.005000    1.36874     0.500000        0.233277        0.234557        0.0001175178    0.000293035     2.204724e-06
  0.006000    1.64249     0.500000        0.236446        0.237738        0.0001140716    0.0002161286    1.648731e-06
  0.007000    1.91624     0.500000        0.238816        0.240118        0.0001123135    0.0001674223    1.291681e-06
  0.008000    2.18999     0.500000        0.240691        0.241999        0.0001112103    0.0001345135    1.049596e-06
  0.009000    2.46374     0.500000        0.242233        0.243547        0.0001104982    0.0001111233    8.778081e-07
  0.010000    2.73748     0.500000        0.243539        0.244857        0.00010993      9.381537e-05    7.512916e-07
  0.011000    3.01123     0.500000        0.244670        0.245992        0.0001095898    8.058428e-05    6.552356e-07
  0.012000    3.28498     0.500000        0.245666        0.246992        0.0001092726    7.019636e-05    5.80408e-07
  0.013000    3.55873     0.500000        0.246555        0.247884        0.0001089678    6.185723e-05    5.208577e-07
  0.014000    3.83248     0.500000        0.247358        0.248690        0.0001087927    5.503649e-05    4.72596e-07
  0.015000    4.10623     0.500000        0.248089        0.249424        0.0001085991    4.936756e-05    4.328512e-07
  0.016000    4.37997     0.500000        0.248760        0.250098        0.0001084171    4.4591e-05      3.996664e-07
  0.017000    4.65372     0.500000        0.249380        0.250720        0.0001083952    4.051805e-05    3.716179e-07
  0.018000    4.92747     0.500000        0.249958        0.251300        0.0001081716    3.700861e-05    3.47652e-07
  0.019000    5.20122     0.500000        0.250497        0.251841        0.0001081492    3.395676e-05    3.269693e-07
  0.020000    5.47497     0.500000        0.251003        0.252349        0.0001079826    3.128122e-05    3.089616e-07
  0.020200    5.52972     0.500000        0.251101        0.252447        0.0001080334    3.078545e-05    3.056339e-07
  0.020400    5.58447     0.500000        0.251196        0.252542        0.0001079747    3.03016e-05     3.023946e-07
  0.020600    5.63922     0.500000        0.251291        0.252638        0.000107943     2.982949e-05    2.992338e-07
  0.020800    5.69397     0.500000        0.251386        0.252732        0.000107941     2.936863e-05    2.961543e-07
  0.021000    5.74872     0.500000        0.251479        0.252826        0.0001079339    2.891857e-05    2.93147e-07
  0.021200    5.80347     0.500000        0.251571        0.252919        0.0001079147    2.84789e-05     2.902111e-07
  0.021400    5.85822     0.500000        0.251662        0.253010        0.0001078478    2.804952e-05    2.873503e-07
  0.021600    5.91297     0.500000        0.251753        0.253101        0.0001079019    2.762987e-05    2.845508e-07
  0.021800    5.96772     0.500000        0.251841        0.253189        0.0001078856    2.721966e-05    2.818228e-07
  0.022000    6.02246     0.500000        0.251929        0.253278        0.0001078163    2.681862e-05    2.791551e-07
  0.022200    6.07721     0.500000        0.252016        0.253365        0.0001078506    2.642644e-05    2.765498e-07
  0.022400    6.13196     0.500000        0.252102        0.253451        0.0001077813    2.604291e-05    2.740006e-07
  0.022600    6.18671     0.500000        0.252187        0.253537        0.0001078593    2.566775e-05    2.715107e-07
  0.022800    6.24146     0.500000        0.252272        0.253622        0.0001077768    2.53006e-05     2.690711e-07
  0.023000    6.29621     0.500000        0.252355        0.253705        0.0001077757    2.494135e-05    2.66689e-07
  0.023200    6.35096     0.500000        0.252438        0.253789        0.0001077456    2.458966e-05    2.643558e-07
  0.023400    6.40571     0.500000        0.252520        0.253871        0.0001077063    2.424532e-05    2.620735e-07
  0.023600    6.46046     0.500000        0.252601        0.253952        0.0001077229    2.390813e-05    2.598368e-07
  0.023800    6.51521     0.500000        0.252681        0.254033        0.0001077307    2.357782e-05    2.576475e-07
  0.024000    6.56996     0.500000        0.252760        0.254112        0.0001077574    2.325427e-05    2.555038e-07
  0.025000    6.84371     0.500000        0.253146        0.254499        0.0001076392    2.1731e-05      2.454073e-07
  0.026000    7.11746     0.500000        0.253515        0.254870        0.0001075409    2.034962e-05    2.362392e-07
  0.027000    7.39121     0.500000        0.253868        0.255224        0.0001075356    1.909207e-05    2.278663e-07
  0.028000    7.66496     0.500000        0.254207        0.255563        0.0001073878    1.794309e-05    2.201796e-07
  0.029000    7.9387      0.500000        0.254531        0.255889        0.0001073549    1.688979e-05    2.130853e-07
  0.030000    8.21245     0.500000        0.254843        0.256202        0.0001073111    1.592137e-05    2.06513e-07
  0.031000    8.4862      0.500000        0.255144        0.256504        0.0001072415    1.50285e-05     2.003908e-07
  0.032000    8.75995     0.500000        0.255434        0.256795        0.0001071781    1.420318e-05    1.946669e-07
  0.033000    9.0337      0.500000        0.255715        0.257077        0.0001071251    1.343846e-05    1.892927e-07
  0.034000    9.30745     0.500000        0.255985        0.257347        0.0001070142    1.272832e-05    1.842274e-07
  0.035000    9.58119     0.500000        0.256247        0.257611        0.0001070531    1.206752e-05    1.794372e-07
  0.036000    9.85494     0.500000        0.256501        0.257865        0.0001070136    1.14515e-05     1.748938e-07
  0.037000    10.1287     0.500000        0.256747        0.258113        0.0001070018    1.087619e-05    1.705701e-07
  0.038000    10.4024     0.500000        0.256987        0.258353        0.0001069178    1.033795e-05    1.664425e-07
  0.039000    10.6762     0.500000        0.257218        0.258585        0.0001069357    9.833717e-06    1.624945e-07
  0.040000    10.9499     0.500000        0.257445        0.258813        0.000106908     9.360561e-06    1.587066e-07
  0.005000    1.36874     0.750000        0.236218        0.237509        0.000118006     0.00030363      2.283292e-06
  0.006000    1.64249     0.750000        0.239427        0.240730        0.0001145732    0.0002237162    1.705702e-06
  0.007000    1.91624     0.750000        0.241821        0.243134        0.0001126146    0.0001731384    1.334714e-06
  0.008000    2.18999     0.750000        0.243712        0.245031        0.000111523     0.0001389959    1.083206e-06
  0.009000    2.46374     0.750000        0.245264        0.246589        0.0001107803    0.0001147509    9.04838e-07
  0.010000    2.73748     0.750000        0.246578        0.247907        0.0001101478    9.682657e-05    7.735752e-07
  0.011000    3.01123     0.750000        0.247714        0.249047        0.0001097631    8.313615e-05    6.739406e-07
  0.012000    3.28498     0.750000        0.248713        0.250050        0.0001094601    7.239584e-05    5.963898e-07
  0.013000    3.55873     0.750000        0.249605        0.250946        0.0001092082    6.378034e-05    5.347073e-07
  0.014000    3.83248     0.750000        0.250409        0.251752        0.0001089911    5.673812e-05    4.847288e-07
  0.015000    4.10623     0.750000        0.251142        0.252488        0.0001087976    5.088889e-05    4.435979e-07
  0.016000    4.37997     0.750000        0.251815        0.253163        0.0001086602    4.596292e-05    4.092724e-07
  0.017000    4.65372     0.750000        0.252436        0.253787        0.0001084947    4.176469e-05    3.802734e-07
  0.018000    4.92747     0.750000        0.253013        0.254366        0.0001083437    3.81487e-05     3.555045e-07
  0.019000    5.20122     0.750000        0.253552        0.254907        0.000108253     3.500568e-05    3.341442e-07
  0.020000    5.47497     0.750000        0.254059        0.255415        0.0001081015    3.225118e-05    3.15551e-07
  0.020200    5.52972     0.750000        0.254157        0.255513        0.0001081194    3.174089e-05    3.121233e-07
  0.020400    5.58447     0.750000        0.254253        0.255610        0.0001081211    3.1243e-05      3.087792e-07
  0.020600    5.63922     0.750000        0.254349        0.255706        0.000108155     3.075703e-05    3.055198e-07
  0.020800    5.69397     0.750000        0.254442        0.255800        0.0001081003    3.028271e-05    3.023416e-07
  0.021000    5.74872     0.750000        0.254535        0.255893        0.0001080685    2.981953e-05    2.992397e-07
  0.021200    5.80347     0.750000        0.254627        0.255986        0.0001080861    2.936722e-05    2.962148e-07
  0.021400    5.85822     0.750000        0.254718        0.256077        0.000108026     2.892524e-05    2.932649e-07
  0.021600    5.91297     0.750000        0.254808        0.256167        0.0001079793    2.849348e-05    2.903812e-07
  0.021800    5.96772     0.750000        0.254897        0.256256        0.0001079903    2.807145e-05    2.875671e-07
  0.022000    6.02246     0.750000        0.254985        0.256344        0.0001080344    2.765886e-05    2.84815e-07
  0.022200    6.07721     0.750000        0.255072        0.256432        0.0001078895    2.72555e-05     2.821302e-07
  0.022400    6.13196     0.750000        0.255159        0.256519        0.0001080026    2.6861e-05      2.795043e-07
  0.022600    6.18671     0.750000        0.255243        0.256604        0.0001079318    2.647498e-05    2.769367e-07
  0.022800    6.24146     0.750000        0.255328        0.256689        0.0001078855    2.609736e-05    2.744281e-07
  0.023000    6.29621     0.750000        0.255412        0.256773        0.000107926     2.572784e-05    2.719764e-07
  0.023200    6.35096     0.750000        0.255494        0.256855        0.000107865     2.536608e-05    2.695715e-07
  0.023400    6.40571     0.750000        0.255576        0.256937        0.0001078914    2.501189e-05    2.672212e-07
  0.023600    6.46046     0.750000        0.255657        0.257019        0.0001078595    2.466516e-05    2.649209e-07
  0.023800    6.51521     0.750000        0.255737        0.257099        0.0001078353    2.432549e-05    2.626674e-07
  0.024000    6.56996     0.750000        0.255817        0.257179        0.0001078594    2.399277e-05    2.604603e-07
  0.025000    6.84371     0.750000        0.256202        0.257566        0.0001077029    2.242645e-05    2.500776e-07
  0.026000    7.11746     0.750000        0.256571        0.257936        0.000107736     2.100618e-05    2.406571e-07
  0.027000    7.39121     0.750000        0.256923        0.258289        0.0001076318    1.97134e-05     2.320632e-07
  0.028000    7.66496     0.750000        0.257261        0.258628        0.0001075743    1.853231e-05    2.241803e-07
  0.029000    7.9387      0.750000        0.257585        0.258954        0.0001074399    1.744972e-05    2.169175e-07
  0.030000    8.21245     0.750000        0.257896        0.259266        0.0001074332    1.645435e-05    2.101889e-07
  0.031000    8.4862      0.750000        0.258197        0.259568        0.0001073816    1.55367e-05     2.03931e-07
  0.032000    8.75995     0.750000        0.258486        0.259858        0.000107304     1.468836e-05    1.980871e-07
  0.033000    9.0337      0.750000        0.258766        0.260139        0.0001072683    1.390233e-05    1.92605e-07
  0.034000    9.30745     0.750000        0.259037        0.260410        0.0001072391    1.317242e-05    1.874461e-07
  0.035000    9.58119     0.750000        0.259298        0.260673        0.0001071969    1.249318e-05    1.825751e-07
  0.036000    9.85494     0.750000        0.259552        0.260927        0.0001071033    1.185989e-05    1.77954e-07
  0.037000    10.1287     0.750000        0.259797        0.261173        0.0001069935    1.126833e-05    1.735637e-07
  0.038000    10.4024     0.750000        0.260036        0.261413        0.0001070787    1.071492e-05    1.693792e-07
  0.039000    10.6762     0.750000        0.260267        0.261645        0.0001069986    1.01963e-05     1.653785e-07
  0.040000    10.9499     0.750000        0.260493        0.261872        0.000106856     9.709685e-06    1.615444e-07
  0.005000    1.36874     1.000000        0.239064        0.240366        0.000118682     0.0003143273    2.362513e-06
  0.006000    1.64249     1.000000        0.242313        0.243627        0.0001149816    0.0002313725    1.763232e-06
  0.007000    1.91624     1.000000        0.244731        0.246054        0.0001129549    0.0001789001    1.378131e-06
  0.008000    2.18999     1.000000        0.246636        0.247966        0.0001117869    0.0001435086    1.11712e-06
  0.009000    2.46374     1.000000        0.248199        0.249534        0.0001109419    0.0001183993    9.320895e-07
  0.010000    2.73748     1.000000        0.249519        0.250860        0.0001104374    9.985252e-05    7.960033e-07
  0.011000    3.01123     1.000000        0.250660        0.252005        0.0001100151    8.569825e-05    6.927818e-07
  0.012000    3.28498     1.000000        0.251663        0.253011        0.0001096628    7.460265e-05    6.124738e-07
  0.013000    3.55873     1.000000        0.252558        0.253909        0.0001093754    6.570861e-05    5.486179e-07
  0.014000    3.83248     1.000000        0.253365        0.254719        0.0001091981    5.844317e-05    4.969133e-07
  0.015000    4.10623     1.000000        0.254099        0.255455        0.0001089714    5.241203e-05    4.543888e-07
  0.016000    4.37997     1.000000        0.254773        0.256131        0.0001087909    4.733576e-05    4.189085e-07
  0.017000    4.65372     1.000000        0.255395        0.256756        0.0001086626    4.301137e-05    3.889493e-07
  0.018000    4.92747     1.000000        0.255973        0.257336        0.0001085407    3.92887e-05     3.633764e-07
  0.019000    5.20122     1.000000        0.256512        0.257877        0.0001084843    3.605389e-05    3.413289e-07
  0.020000    5.47497     1.000000        0.257018        0.258384        0.0001083415    3.322008e-05    3.221527e-07
  0.020200    5.52972     1.000000        0.257115        0.258482        0.0001082331    3.269518e-05    3.186119e-07
  0.020400    5.58447     1.000000        0.257213        0.258580        0.0001081874    3.218314e-05    3.151672e-07
  0.020600    5.63922     1.000000        0.257307        0.258675        0.0001082963    3.168335e-05    3.118084e-07
  0.020800    5.69397     1.000000        0.257401        0.258769        0.0001082742    3.119554e-05    3.085305e-07
  0.021000    5.74872     1.000000        0.257495        0.258863        0.0001082529    3.071934e-05    3.053382e-07
  0.021200    5.80347     1.000000        0.257586        0.258954        0.0001081697    3.025414e-05    3.022155e-07
  0.021400    5.85822     1.000000        0.257678        0.259046        0.0001081778    2.979978e-05    2.991731e-07
  0.021600    5.91297     1.000000        0.257767        0.259136        0.0001080929    2.935584e-05    2.962065e-07
  0.021800    5.96772     1.000000        0.257856        0.259226        0.0001081553    2.89219e-05     2.933049e-07
  0.022000    6.02246     1.000000        0.257945        0.259314        0.0001081206    2.849784e-05    2.904747e-07
  0.022200    6.07721     1.000000        0.258031        0.259401        0.000108111     2.80831e-05     2.877091e-07
  0.022400    6.13196     1.000000        0.258118        0.259488        0.0001080833    2.767757e-05    2.850059e-07
  0.022600    6.18671     1.000000        0.258203        0.259574        0.000108055     2.728086e-05    2.823643e-07
  0.022800    6.24146     1.000000        0.258287        0.259658        0.0001080774    2.689264e-05    2.7978e-07
  0.023000    6.29621     1.000000        0.258370        0.259742        0.0001081463    2.651278e-05    2.772526e-07
  0.023200    6.35096     1.000000        0.258453        0.259824        0.0001079473    2.6141e-05      2.747797e-07
  0.023400    6.40571     1.000000        0.258535        0.259907        0.0001080786    2.577704e-05    2.723626e-07
  0.023600    6.46046     1.000000        0.258615        0.259988        0.0001079937    2.542065e-05    2.699957e-07
  0.023800    6.51521     1.000000        0.258696        0.260068        0.0001080333    2.50716e-05     2.676778e-07
  0.024000    6.56996     1.000000        0.258775        0.260148        0.0001078632    2.47297e-05     2.654097e-07
  0.025000    6.84371     1.000000        0.259161        0.260535        0.0001078512    2.312026e-05    2.547335e-07
  0.026000    7.11746     1.000000        0.259529        0.260904        0.0001078108    2.16612e-05     2.450603e-07
  0.027000    7.39121     1.000000        0.259880        0.261257        0.0001077754    2.033319e-05    2.362394e-07
  0.028000    7.66496     1.000000        0.260218        0.261595        0.000107709     1.911998e-05    2.281582e-07
  0.029000    7.9387      1.000000        0.260542        0.261920        0.0001076518    1.800816e-05    2.207172e-07
  0.030000    8.21245     1.000000        0.260853        0.262233        0.0001076004    1.698592e-05    2.138355e-07
  0.031000    8.4862      1.000000        0.261153        0.262534        0.0001075004    1.604346e-05    2.074401e-07
  0.032000    8.75995     1.000000        0.261442        0.262824        0.0001073941    1.517228e-05    2.014725e-07
  0.033000    9.0337      1.000000        0.261721        0.263104        0.0001074053    1.436499e-05    1.958831e-07
  0.034000    9.30745     1.000000        0.261991        0.263375        0.0001072543    1.361538e-05    1.90627e-07
  0.035000    9.58119     1.000000        0.262252        0.263637        0.0001073274    1.291769e-05    1.856679e-07
  0.036000    9.85494     1.000000        0.262504        0.263890        0.0001072555    1.226718e-05    1.809738e-07
  0.037000    10.1287     1.000000        0.262750        0.264136        0.0001071691    1.165952e-05    1.765131e-07
  0.038000    10.4024     1.000000        0.262988        0.264375        0.0001071488    1.109095e-05    1.722678e-07
  0.039000    10.6762     1.000000        0.263219        0.264607        0.0001071078    1.055814e-05    1.682131e-07
  0.040000    10.9499     1.000000        0.263444        0.264832        0.0001070481    1.005806e-05    1.643321e-07
  0.005000    1.36874     1.500000        0.244495        0.245817        0.0001197606    0.0003360313    2.523155e-06
  0.006000    1.64249     1.500000        0.247820        0.249154        0.0001157782    0.0002468904    1.879964e-06
  0.007000    1.91624     1.500000        0.250285        0.251628        0.0001135653    0.0001905633    1.466184e-06
  0.008000    2.18999     1.500000        0.252220        0.253570        0.0001122852    0.0001526295    1.185809e-06
  0.009000    2.46374     1.500000        0.253802        0.255158        0.0001114196    0.0001257628    9.872701e-07
  0.010000    2.73748     1.500000        0.255137        0.256497        0.0001107792    0.000105951     8.41363e-07
  0.011000    3.01123     1.500000        0.256287        0.257651        0.0001103076    9.085531e-05    7.308267e-07
  0.012000    3.28498     1.500000        0.257298        0.258665        0.0001099775    7.903938e-05    6.449157e-07
  0.013000    3.55873     1.500000        0.258197        0.259568        0.0001097122    6.95803e-05     5.766811e-07
  0.014000    3.83248     1.500000        0.259007        0.260381        0.0001094863    6.186352e-05    5.214799e-07
  0.015000    4.10623     1.500000        0.259744        0.261120        0.0001092759    5.546488e-05    4.761097e-07
  0.016000    4.37997     1.500000        0.260420        0.261798        0.0001090754    5.008503e-05    4.382958e-07
  0.017000    4.65372     1.500000        0.261042        0.262423        0.0001089536    4.550645e-05    4.063929e-07
  0.018000    4.92747     1.500000        0.261622        0.263004        0.0001087925    4.156822e-05    3.791838e-07
  0.019000    5.20122     1.500000        0.262162        0.263546        0.0001087127    3.814905e-05    3.557477e-07
  0.020000    5.47497     1.500000        0.262668        0.264054        0.0001085113    3.515569e-05    3.353841e-07
  0.020200    5.52972     1.500000        0.262766        0.264152        0.0001085743    3.460149e-05    3.316307e-07
  0.020400    5.58447     1.500000        0.262862        0.264249        0.0001085159    3.406077e-05    3.279717e-07
  0.020600    5.63922     1.500000        0.262957        0.264344        0.0001086614    3.353326e-05    3.244088e-07
  0.020800    5.69397     1.500000        0.263051        0.264438        0.0001084423    3.30183e-05     3.209338e-07
  0.021000    5.74872     1.500000        0.263144        0.264531        0.000108444     3.251573e-05    3.175445e-07
  0.021200    5.80347     1.500000        0.263236        0.264624        0.000108428     3.202486e-05    3.142414e-07
  0.021400    5.85822     1.500000        0.263327        0.264715        0.0001083918    3.154547e-05    3.110161e-07
  0.021600    5.91297     1.500000        0.263417        0.264805        0.0001084154    3.107707e-05    3.078683e-07
  0.021800    5.96772     1.500000        0.263505        0.264894        0.0001084492    3.061934e-05    3.047982e-07
  0.022000    6.02246     1.500000        0.263593        0.264982        0.0001084191    3.017189e-05    3.018003e-07
  0.022200    6.07721     1.500000        0.263680        0.265069        0.000108377     2.973459e-05    2.988704e-07
  0.022400    6.13196     1.500000        0.263766        0.265156        0.0001083272    2.930686e-05    2.960099e-07
  0.022600    6.18671     1.500000        0.263851        0.265241        0.0001083126    2.888848e-05    2.932122e-07
  0.022800    6.24146     1.500000        0.263936        0.265326        0.0001081744    2.847934e-05    2.904775e-07
  0.023000    6.29621     1.500000        0.264019        0.265409        0.0001083277    2.807886e-05    2.878075e-07
  0.023200    6.35096     1.500000        0.264101        0.265492        0.0001082445    2.768694e-05    2.85192e-07
  0.023400    6.40571     1.500000        0.264183        0.265574        0.0001082776    2.730328e-05    2.826348e-07
  0.023600    6.46046     1.500000        0.264264        0.265655        0.0001082999    2.69276e-05     2.801329e-07
  0.023800    6.51521     1.500000        0.264344        0.265735        0.0001082472    2.655972e-05    2.77685e-07
  0.024000    6.56996     1.500000        0.264423        0.265815        0.0001081898    2.619935e-05    2.752897e-07
  0.025000    6.84371     1.500000        0.264808        0.266201        0.0001082165    2.450359e-05    2.640234e-07
  0.026000    7.11746     1.500000        0.265175        0.266569        0.0001081075    2.296677e-05    2.538269e-07
  0.027000    7.39121     1.500000        0.265527        0.266922        0.0001078943    2.156835e-05    2.445471e-07
  0.028000    7.66496     1.500000        0.265863        0.267259        0.0001079488    2.029112e-05    2.360621e-07
  0.029000    7.9387      1.500000        0.266186        0.267584        0.0001078417    1.912071e-05    2.282611e-07
