    # BBN prediction of the primordial abundances (He-4 and Deuterium) as a function of
    # 1)the baryon density $\Omega_b h^2$ and
    # 2)the number of extra relativistic degrees of freedom $\Delta N$
    #
    # $\Delta N=0$ is the number of extra relativistic species (which mimic decoupled neutrinos).
    # If $\Delta N=0$, then $N_{eff} = 3.0440$ because of QED effects and Incomplete Neutrino decoupling (arXiv:2008.01074).
    #
    # Computation performed with PRIMAT (Python port by Cyril Pitrou 2018-2026)
    # Details on arXiv:1801.08023 and update arXiv:2011.11320
    # Last update 2026 (notably including the LUNA rate for the d(p,g)He3 reaction)
    #
    # Neutron Decay rate $\tau_n$ is 878.4s (+-0.5s), following Particle Data Group 2026
    # CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
    #
    # He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
    # He4 is also provided as $Y_P = Y_{He4} * m_{He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$
    # where $m_{He4}=4.0026032541$ and $m_H1=1.00782503223$ are atomic masses.
    #
    # Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
    #
    # eta10 is $10^{10} eta_0$ where $eta_0$ is the density ratio between baryons and photons AT THE END OF BBN.
    # Hence eta10 ignores the extra production of He4 by stars after BBN. Whenever possible, working with $\Omega_b h^2$ is better.
    #
    # Errors are computed with a Monte-Carlo method on 100 samples, varying nuclear rates and tau_n.
    # See PRIMAT paper (2018) for details.
    #
    # Ombh2       eta10       DeltaN          Yp              Yp^BBN          sig(Yp^BBN)     D/H             sig(D/H)
  0.035000    9.58119     0.250000        0.253092        0.254444        0.0001143948    1.164075e-05    1.774577e-07
  0.036000    9.85494     0.250000        0.253346        0.254700        0.0001142267    1.104207e-05    1.729926e-07
  0.037000    10.1287     0.250000        0.253593        0.254947        0.0001142765    1.048301e-05    1.687341e-07
  0.038000    10.4024     0.250000        0.253832        0.255188        0.0001142295    9.960097e-06    1.646528e-07
  0.039000    10.6762     0.250000        0.254065        0.255421        0.0001142049    9.470248e-06    1.607403e-07
  0.040000    10.9499     0.250000        0.254291        0.255648        0.0001141169    9.010697e-06    1.569801e-07
  0.005000    1.36874     0.500000        0.233277        0.234557        0.0001267275    0.000293035     2.041578e-06
  0.006000    1.64249     0.500000        0.236446        0.237738        0.0001229385    0.0002161286    1.533781e-06
  0.007000    1.91624     0.500000        0.238816        0.240118        0.000120906     0.0001674223    1.208008e-06
  0.008000    2.18999     0.500000        0.240691        0.241999        0.0001196789    0.0001345135    9.872701e-07
  0.009000    2.46374     0.500000        0.242233        0.243547        0.0001188184    0.0001111233    8.305435e-07
  0.010000    2.73748     0.500000        0.243539        0.244857        0.0001182191    9.381537e-05    7.149531e-07
  0.011000    3.01123     0.500000        0.244670        0.245992        0.0001177522    8.058428e-05    6.270342e-07
  0.012000    3.28498     0.500000        0.245666        0.246992        0.0001173701    7.019636e-05    5.583779e-07
  0.013000    3.55873     0.500000        0.246555        0.247884        0.0001170508    6.185723e-05    5.03549e-07
  0.014000    3.83248     0.500000        0.247358        0.248690        0.0001168358    5.503649e-05    4.589715e-07
  0.015000    4.10623     0.500000        0.248089        0.249424        0.0001166039    4.936756e-05    4.221461e-07
  0.016000    4.37997     0.500000        0.248760        0.250098        0.0001163848    4.4591e-05      3.912732e-07
  0.017000    4.65372     0.500000        0.249380        0.250720        0.0001163142    4.051805e-05    3.650754e-07
  0.018000    4.92747     0.500000        0.249958        0.251300        0.0001161053    3.700861e-05    3.425915e-07
  0.019000    5.20122     0.500000        0.250497        0.251841        0.0001160201    3.395676e-05    3.231258e-07
  0.020000    5.47497     0.500000        0.251003        0.252349        0.0001157901    3.128122e-05    3.061024e-07
  0.020200    5.52972     0.500000        0.251101        0.252447        0.0001159192    3.078545e-05    3.029425e-07
  0.020400    5.58447     0.500000        0.251196        0.252542        0.0001157997    3.03016e-05     2.998687e-07
  0.020600    5.63922     0.500000        0.251291        0.252638        0.0001157569    2.982949e-05    2.968686e-07
  0.020800    5.69397     0.500000        0.251386        0.252732        0.0001158087    2.936863e-05    2.939423e-07
  0.021000    5.74872     0.500000        0.251479        0.252826        0.0001157963    2.891857e-05    2.910836e-07
  0.021200    5.80347     0.500000        0.251571        0.252919        0.0001157489    2.84789e-05     2.882837e-07
  0.021400    5.85822     0.500000        0.251662        0.253010        0.0001156874    2.804952e-05    2.85561e-07
  0.021600    5.91297     0.500000        0.251753        0.253101        0.0001157145    2.762987e-05    2.828942e-07
  0.021800    5.96772     0.500000        0.251841        0.253189        0.0001157353    2.721966e-05    2.802887e-07
  0.022000    6.02246     0.500000        0.251929        0.253278        0.0001156457    2.681862e-05    2.777476e-07
  0.022200    6.07721     0.500000        0.252016        0.253365        0.0001156965    2.642644e-05    2.752592e-07
  0.022400    6.13196     0.500000        0.252102        0.253451        0.0001155813    2.604291e-05    2.72815e-07
  0.022600    6.18671     0.500000        0.252187        0.253537        0.0001156659    2.566775e-05    2.704328e-07
  0.022800    6.24146     0.500000        0.252272        0.253622        0.0001155444    2.53006e-05     2.680982e-07
  0.023000    6.29621     0.500000        0.252355        0.253705        0.0001155687    2.494135e-05    2.658188e-07
  0.023200    6.35096     0.500000        0.252438        0.253789        0.0001155463    2.458966e-05    2.635784e-07
  0.023400    6.40571     0.500000        0.252520        0.253871        0.0001154307    2.424532e-05    2.613878e-07
  0.023600    6.46046     0.500000        0.252601        0.253952        0.0001155012    2.390813e-05    2.592341e-07
  0.023800    6.51521     0.500000        0.252681        0.254033        0.0001154675    2.357782e-05    2.571302e-07
  0.024000    6.56996     0.500000        0.252760        0.254112        0.0001155359    2.325427e-05    2.550683e-07
  0.025000    6.84371     0.500000        0.253146        0.254499        0.0001153731    2.1731e-05      2.453292e-07
  0.026000    7.11746     0.500000        0.253515        0.254870        0.0001152855    2.034962e-05    2.364496e-07
  0.027000    7.39121     0.500000        0.253868        0.255224        0.0001152491    1.909207e-05    2.283148e-07
  0.028000    7.66496     0.500000        0.254207        0.255563        0.0001150544    1.794309e-05    2.208173e-07
  0.029000    7.9387      0.500000        0.254531        0.255889        0.0001150429    1.688979e-05    2.138772e-07
  0.030000    8.21245     0.500000        0.254843        0.256202        0.0001149164    1.592137e-05    2.074193e-07
  0.031000    8.4862      0.500000        0.255144        0.256504        0.0001148396    1.50285e-05     2.013959e-07
  0.032000    8.75995     0.500000        0.255434        0.256795        0.0001148252    1.420318e-05    1.957405e-07
  0.033000    9.0337      0.500000        0.255715        0.257077        0.000114705     1.343846e-05    1.904192e-07
  0.034000    9.30745     0.500000        0.255985        0.257347        0.0001146193    1.272832e-05    1.853937e-07
  0.035000    9.58119     0.500000        0.256247        0.257611        0.0001146089    1.206752e-05    1.806292e-07
  0.036000    9.85494     0.500000        0.256501        0.257865        0.0001145669    1.14515e-05     1.760959e-07
  0.037000    10.1287     0.500000        0.256747        0.258113        0.0001145356    1.087619e-05    1.717779e-07
  0.038000    10.4024     0.500000        0.256987        0.258353        0.0001144014    1.033795e-05    1.676463e-07
  0.039000    10.6762     0.500000        0.257218        0.258585        0.0001144241    9.833717e-06    1.636904e-07
  0.040000    10.9499     0.500000        0.257445        0.258813        0.0001144114    9.360561e-06    1.598874e-07
  0.005000    1.36874     0.750000        0.236218        0.237509        0.0001273269    0.00030363      2.113696e-06
  0.006000    1.64249     0.750000        0.239427        0.240730        0.000123522     0.0002237162    1.58588e-06
  0.007000    1.91624     0.750000        0.241821        0.243134        0.0001212865    0.0001731384    1.247351e-06
  0.008000    2.18999     0.750000        0.243712        0.245031        0.0001200199    0.0001389959    1.017949e-06
  0.009000    2.46374     0.750000        0.245264        0.246589        0.0001192054    0.0001147509    8.552319e-07
  0.010000    2.73748     0.750000        0.246578        0.247907        0.0001184466    9.682657e-05    7.353582e-07
  0.011000    3.01123     0.750000        0.247714        0.249047        0.000118048     8.313615e-05    6.441836e-07
  0.012000    3.28498     0.750000        0.248713        0.250050        0.0001176623    7.239584e-05    5.730659e-07
  0.013000    3.55873     0.750000        0.249605        0.250946        0.0001173332    6.378034e-05    5.163239e-07
  0.014000    3.83248     0.750000        0.250409        0.251752        0.0001170697    5.673812e-05    4.702104e-07
  0.015000    4.10623     0.750000        0.251142        0.252488        0.0001168836    5.088889e-05    4.321258e-07
  0.016000    4.37997     0.750000        0.251815        0.253163        0.0001166982    4.596292e-05    4.002359e-07
  0.017000    4.65372     0.750000        0.252436        0.253787        0.0001164483    4.176469e-05    3.731644e-07
  0.018000    4.92747     0.750000        0.253013        0.254366        0.0001163065    3.81487e-05     3.499734e-07
  0.019000    5.20122     0.750000        0.253552        0.254907        0.0001161665    3.500568e-05    3.298907e-07
  0.020000    5.47497     0.750000        0.254059        0.255415        0.0001160152    3.225118e-05    3.123413e-07
  0.020200    5.52972     0.750000        0.254157        0.255513        0.0001160122    3.174089e-05    3.090969e-07
  0.020400    5.58447     0.750000        0.254253        0.255610        0.0001160632    3.1243e-05      3.059325e-07
  0.020600    5.63922     0.750000        0.254349        0.255706        0.000116072     3.075703e-05    3.028385e-07
  0.020800    5.69397     0.750000        0.254442        0.255800        0.0001160113    3.028271e-05    2.998176e-07
  0.021000    5.74872     0.750000        0.254535        0.255893        0.0001159033    2.981953e-05    2.968798e-07
  0.021200    5.80347     0.750000        0.254627        0.255986        0.0001160064    2.936722e-05    2.940068e-07
  0.021400    5.85822     0.750000        0.254718        0.256077        0.0001158711    2.892524e-05    2.911967e-07
  0.021600    5.91297     0.750000        0.254808        0.256167        0.0001158491    2.849348e-05    2.884579e-07
  0.021800    5.96772     0.750000        0.254897        0.256256        0.0001158799    2.807145e-05    2.857709e-07
  0.022000    6.02246     0.750000        0.254985        0.256344        0.0001159085    2.765886e-05    2.8315e-07
  0.022200    6.07721     0.750000        0.255072        0.256432        0.0001157588    2.72555e-05     2.80593e-07
  0.022400    6.13196     0.750000        0.255159        0.256519        0.0001158542    2.6861e-05      2.78082e-07
  0.022600    6.18671     0.750000        0.255243        0.256604        0.0001157927    2.647498e-05    2.756347e-07
  0.022800    6.24146     0.750000        0.255328        0.256689        0.0001157751    2.609736e-05    2.732287e-07
  0.023000    6.29621     0.750000        0.255412        0.256773        0.0001157235    2.572784e-05    2.708821e-07
  0.023200    6.35096     0.750000        0.255494        0.256855        0.0001156838    2.536608e-05    2.685846e-07
  0.023400    6.40571     0.750000        0.255576        0.256937        0.0001156756    2.501189e-05    2.663271e-07
  0.023600    6.46046     0.750000        0.255657        0.257019        0.0001157037    2.466516e-05    2.641214e-07
  0.023800    6.51521     0.750000        0.255737        0.257099        0.0001156251    2.432549e-05    2.619582e-07
  0.024000    6.56996     0.750000        0.255817        0.257179        0.0001156626    2.399277e-05    2.598413e-07
  0.025000    6.84371     0.750000        0.256202        0.257566        0.0001154751    2.242645e-05    2.498381e-07
  0.026000    7.11746     0.750000        0.256571        0.257936        0.0001155112    2.100618e-05    2.407341e-07
  0.027000    7.39121     0.750000        0.256923        0.258289        0.0001153809    1.97134e-05     2.323938e-07
  0.028000    7.66496     0.750000        0.257261        0.258628        0.0001153043    1.853231e-05    2.247254e-07
  0.029000    7.9387      0.750000        0.257585        0.258954        0.0001151474    1.744972e-05    2.176295e-07
  0.030000    8.21245     0.750000        0.257896        0.259266        0.0001151333    1.645435e-05    2.110338e-07
  0.031000    8.4862      0.750000        0.258197        0.259568        0.0001151034    1.55367e-05     2.048821e-07
  0.032000    8.75995     0.750000        0.258486        0.259858        0.0001149677    1.468836e-05    1.991186e-07
  0.033000    9.0337      0.750000        0.258766        0.260139        0.0001148567    1.390233e-05    1.937017e-07
  0.034000    9.30745     0.750000        0.259037        0.260410        0.0001148477    1.317242e-05    1.885881e-07
  0.035000    9.58119     0.750000        0.259298        0.260673        0.0001147682    1.249318e-05    1.837454e-07
  0.036000    9.85494     0.750000        0.259552        0.260927        0.0001146602    1.185989e-05    1.79151e-07
  0.037000    10.1287     0.750000        0.259797        0.261173        0.0001146015    1.126833e-05    1.747655e-07
  0.038000    10.4024     0.750000        0.260036        0.261413        0.0001146201    1.071492e-05    1.705857e-07
  0.039000    10.6762     0.750000        0.260267        0.261645        0.0001145534    1.01963e-05     1.665797e-07
  0.040000    10.9499     0.750000        0.260493        0.261872        0.0001143907    9.709685e-06    1.627358e-07
  0.005000    1.36874     1.000000        0.239064        0.240366        0.0001280898    0.0003143273    2.186357e-06
  0.006000    1.64249     1.000000        0.242313        0.243627        0.0001239645    0.0002313725    1.638596e-06
  0.007000    1.91624     1.000000        0.244731        0.246054        0.0001216477    0.0001789001    1.28702e-06
  0.008000    2.18999     1.000000        0.246636        0.247966        0.0001202313    0.0001435086    1.048936e-06
  0.009000    2.46374     1.000000        0.248199        0.249534        0.0001193765    0.0001183993    8.801095e-07
  0.010000    2.73748     1.000000        0.249519        0.250860        0.0001187651    9.985252e-05    7.558523e-07
  0.011000    3.01123     1.000000        0.250660        0.252005        0.0001182598    8.569825e-05    6.614738e-07
  0.012000    3.28498     1.000000        0.251663        0.253011        0.0001178457    7.460265e-05    5.878398e-07
  0.013000    3.55873     1.000000        0.252558        0.253909        0.0001175404    6.570861e-05    5.291589e-07
  0.014000    3.83248     1.000000        0.253365        0.254719        0.0001172923    5.844317e-05    4.814876e-07
  0.015000    4.10623     1.000000        0.254099        0.255455        0.0001170291    5.241203e-05    4.421454e-07
  0.016000    4.37997     1.000000        0.254773        0.256131        0.0001168208    4.733576e-05    4.092076e-07
  0.017000    4.65372     1.000000        0.255395        0.256756        0.0001166834    4.301137e-05    3.812905e-07
  0.018000    4.92747     1.000000        0.255973        0.257336        0.0001164999    3.92887e-05     3.573654e-07
  0.019000    5.20122     1.000000        0.256512        0.257877        0.0001164407    3.605389e-05    3.366667e-07
  0.020000    5.47497     1.000000        0.257018        0.258384        0.000116237     3.322008e-05    3.185871e-07
  0.020200    5.52972     1.000000        0.257115        0.258482        0.0001161594    3.269518e-05    3.152372e-07
  0.020400    5.58447     1.000000        0.257213        0.258580        0.0001160667    3.218314e-05    3.119857e-07
  0.020600    5.63922     1.000000        0.257307        0.258675        0.0001162265    3.168335e-05    3.087976e-07
  0.020800    5.69397     1.000000        0.257401        0.258769        0.0001161582    3.119554e-05    3.056989e-07
  0.021000    5.74872     1.000000        0.257495        0.258863        0.0001161308    3.071934e-05    3.02668e-07
  0.021200    5.80347     1.000000        0.257586        0.258954        0.0001160321    3.025414e-05    2.997144e-07
  0.021400    5.85822     1.000000        0.257678        0.259046        0.0001160545    2.979978e-05    2.968199e-07
  0.021600    5.91297     1.000000        0.257767        0.259136        0.0001159031    2.935584e-05    2.940031e-07
  0.021800    5.96772     1.000000        0.257856        0.259226        0.0001160768    2.89219e-05     2.912471e-07
  0.022000    6.02246     1.000000        0.257945        0.259314        0.0001159685    2.849784e-05    2.885497e-07
  0.022200    6.07721     1.000000        0.258031        0.259401        0.000115989     2.80831e-05     2.859162e-07
  0.022400    6.13196     1.000000        0.258118        0.259488        0.0001159845    2.767757e-05    2.833367e-07
  0.022600    6.18671     1.000000        0.258203        0.259574        0.0001159301    2.728086e-05    2.808229e-07
  0.022800    6.24146     1.000000        0.258287        0.259658        0.0001159196    2.689264e-05    2.783517e-07
  0.023000    6.29621     1.000000        0.258370        0.259742        0.0001159649    2.651278e-05    2.759387e-07
  0.023200    6.35096     1.000000        0.258453        0.259824        0.0001157824    2.6141e-05      2.735676e-07
  0.023400    6.40571     1.000000        0.258535        0.259907        0.0001158966    2.577704e-05    2.712587e-07
  0.023600    6.46046     1.000000        0.258615        0.259988        0.0001158242    2.542065e-05    2.689899e-07
  0.023800    6.51521     1.000000        0.258696        0.260068        0.0001158168    2.50716e-05     2.667699e-07
  0.024000    6.56996     1.000000        0.258775        0.260148        0.0001156795    2.47297e-05     2.645961e-07
  0.025000    6.84371     1.000000        0.259161        0.260535        0.0001156633    2.312026e-05    2.543255e-07
  0.026000    7.11746     1.000000        0.259529        0.260904        0.0001155971    2.16612e-05     2.449973e-07
  0.027000    7.39121     1.000000        0.259880        0.261257        0.0001155299    2.033319e-05    2.364557e-07
  0.028000    7.66496     1.000000        0.260218        0.261595        0.000115479     1.911998e-05    2.286035e-07
  0.029000    7.9387      1.000000        0.260542        0.261920        0.0001153512    1.800816e-05    2.213465e-07
  0.030000    8.21245     1.000000        0.260853        0.262233        0.0001153156    1.698592e-05    2.146091e-07
  0.031000    8.4862      1.000000        0.261153        0.262534        0.0001151701    1.604346e-05    2.083366e-07
  0.032000    8.75995     1.000000        0.261442        0.262824        0.0001150846    1.517228e-05    2.02459e-07
  0.033000    9.0337      1.000000        0.261721        0.263104        0.0001150925    1.436499e-05    1.969419e-07
  0.034000    9.30745     1.000000        0.261991        0.263375        0.000114826     1.361538e-05    1.917432e-07
  0.035000    9.58119     1.000000        0.262252        0.263637        0.0001149519    1.291769e-05    1.868191e-07
  0.036000    9.85494     1.000000        0.262504        0.263890        0.0001148813    1.226718e-05    1.821554e-07
  0.037000    10.1287     1.000000        0.262750        0.264136        0.0001147872    1.165952e-05    1.777089e-07
  0.038000    10.4024     1.000000        0.262988        0.264375        0.0001146612    1.109095e-05    1.734707e-07
  0.039000    10.6762     1.000000        0.263219        0.264607        0.0001146417    1.055814e-05    1.694165e-07
  0.040000    10.9499     1.000000        0.263444        0.264832        0.0001145945    1.005806e-05    1.655281e-07
  0.005000    1.36874     1.500000        0.244495        0.245817        0.0001292629    0.0003360313    2.333816e-06
  0.006000    1.64249     1.500000        0.247820        0.249154        0.0001248116    0.0002468904    1.745556e-06
  0.007000    1.91624     1.500000        0.250285        0.251628        0.0001223235    0.0001905633    1.36749e-06
  0.008000    2.18999     1.500000        0.252220        0.253570        0.0001208628    0.0001526295    1.11165e-06
  0.009000    2.46374     1.500000        0.253802        0.255158        0.0001198187    0.0001257628    9.305316e-07
  0.010000    2.73748     1.500000        0.255137        0.256497        0.0001190993    0.000105951     7.973272e-07
  0.011000    3.01123     1.500000        0.256287        0.257651        0.000118631     9.085531e-05    6.963077e-07
  0.012000    3.28498     1.500000        0.257298        0.258665        0.0001182099    7.903938e-05    6.176408e-07
  0.013000    3.55873     1.500000        0.258197        0.259568        0.0001178444    6.95803e-05     5.549962e-07
  0.014000    3.83248     1.500000        0.259007        0.260381        0.0001176622    6.186352e-05    5.041798e-07
  0.015000    4.10623     1.500000        0.259744        0.261120        0.0001173615    5.546488e-05    4.622739e-07
  0.016000    4.37997     1.500000        0.260420        0.261798        0.0001171237    5.008503e-05    4.272413e-07
  0.017000    4.65372     1.500000        0.261042        0.262423        0.0001169477    4.550645e-05    3.975769e-07
  0.018000    4.92747     1.500000        0.261622        0.263004        0.0001167663    4.156822e-05    3.721805e-07
  0.019000    5.20122     1.500000        0.262162        0.263546        0.0001166494    3.814905e-05    3.50232e-07
  0.020000    5.47497     1.500000        0.262668        0.264054        0.0001164774    3.515569e-05    3.310798e-07
  0.020200    5.52972     1.500000        0.262766        0.264152        0.0001165243    3.460149e-05    3.275419e-07
  0.020400    5.58447     1.500000        0.262862        0.264249        0.0001164344    3.406077e-05    3.240988e-07
  0.020600    5.63922     1.500000        0.262957        0.264344        0.0001165523    3.353326e-05    3.207252e-07
  0.020800    5.69397     1.500000        0.263051        0.264438        0.0001163509    3.30183e-05     3.174482e-07
  0.021000    5.74872     1.500000        0.263144        0.264531        0.0001163189    3.251573e-05    3.142397e-07
  0.021200    5.80347     1.500000        0.263236        0.264624        0.0001163528    3.202486e-05    3.111221e-07
  0.021400    5.85822     1.500000        0.263327        0.264715        0.000116271     3.154547e-05    3.080715e-07
  0.021600    5.91297     1.500000        0.263417        0.264805        0.0001162798    3.107707e-05    3.050815e-07
  0.021800    5.96772     1.500000        0.263505        0.264894        0.0001163225    3.061934e-05    3.021703e-07
  0.022000    6.02246     1.500000        0.263593        0.264982        0.0001162926    3.017189e-05    2.99324e-07
  0.022200    6.07721     1.500000        0.263680        0.265069        0.0001162869    2.973459e-05    2.965505e-07
  0.022400    6.13196     1.500000        0.263766        0.265156        0.0001161916    2.930686e-05    2.938275e-07
  0.022600    6.18671     1.500000        0.263851        0.265241        0.0001162001    2.888848e-05    2.911639e-07
  0.022800    6.24146     1.500000        0.263936        0.265326        0.0001160236    2.847934e-05    2.885663e-07
  0.023000    6.29621     1.500000        0.264019        0.265409        0.0001161755    2.807886e-05    2.860239e-07
  0.023200    6.35096     1.500000        0.264101        0.265492        0.0001161328    2.768694e-05    2.83521e-07
  0.023400    6.40571     1.500000        0.264183        0.265574        0.0001161547    2.730328e-05    2.810933e-07
  0.023600    6.46046     1.500000        0.264264        0.265655        0.0001161278    2.69276e-05     2.786958e-07
  0.023800    6.51521     1.500000        0.264344        0.265735        0.000116125     2.655972e-05    2.763552e-07
  0.024000    6.56996     1.500000        0.264423        0.265815        0.0001159757    2.619935e-05    2.740645e-07
  0.025000    6.84371     1.500000        0.264808        0.266201        0.0001160489    2.450359e-05    2.632704e-07
  0.026000    7.11746     1.500000        0.265175        0.266569        0.0001159025    2.296677e-05    2.534614e-07
  0.027000    7.39121     1.500000        0.265527        0.266922        0.0001156888    2.156835e-05    2.445069e-07
  0.028000    7.66496     1.500000        0.265863        0.267259        0.0001156997    2.029112e-05    2.36281e-07
  0.029000    7.9387      1.500000        0.266186        0.267584        0.000115579     1.912071e-05    2.286979e-07
  0.030000    8.21245     1.500000        0.266496        0.267895        0.0001154461    1.804482e-05    2.216821e-07
  0.031000    8.4862      1.500000        0.266795        0.268195        0.0001154446    1.7053e-05      2.151467e-07
  0.032000    8.75995     1.500000        0.267083        0.268484        0.0001153659    1.613616e-05    2.090426e-07
  0.033000    9.0337      1.500000        0.267362        0.268763        0.0001153047    1.528674e-05    2.033218e-07
  0.034000    9.30745     1.500000        0.267630        0.269033        0.000115192     1.449768e-05    1.979417e-07
  0.035000    9.58119     1.500000        0.267890        0.269293        0.0001149956    1.376346e-05    1.928537e-07
  0.036000    9.85494     1.500000        0.268142        0.269546        0.0001151042    1.307876e-05    1.880437e-07
  0.037000    10.1287     1.500000        0.268385        0.269790        0.0001150297    1.243907e-05    1.834696e-07
  0.038000    10.4024     1.500000        0.268623        0.270029        0.000115012     1.184047e-05    1.791114e-07
  0.039000    10.6762     1.500000        0.268852        0.270259        0.0001148968    1.127934e-05    1.749546e-07
  0.040000    10.9499     1.500000        0.269077        0.270485        0.0001148163    1.075265e-05    1.709724e-07
  0.005000    1.36874     2.000000        0.249603        0.250944        0.0001304953    0.0003581367    2.484354e-06
  0.006000    1.64249     2.000000        0.253006        0.254359        0.0001256564    0.0002626815    1.854699e-06
  0.007000    1.91624     2.000000        0.255517        0.256878        0.0001228991    0.0002024113    1.449685e-06
  0.008000    2.18999     2.000000        0.257481        0.258849        0.0001213657    0.000161879     1.17557e-06
  0.009000    2.46374     2.000000        0.259084        0.260457        0.0001202585    0.000133216     9.817631e-07
  0.010000    2.73748     2.000000        0.260431        0.261810        0.0001194528    0.0001121129    8.394437e-07
  0.011000    3.01123     2.000000        0.261592        0.262974        0.0001189949    9.605765e-05    7.316333e-07
  0.012000    3.28498     2.000000        0.262608        0.263994        0.0001184481    8.350783e-05    6.477739e-07
  0.013000    3.55873     2.000000        0.263513        0.264902        0.0001181223    7.347513e-05    5.810901e-07
  0.014000    3.83248     2.000000        0.264326        0.265718        0.0001179252    6.529944e-05    5.270499e-07
  0.015000    4.10623     2.000000        0.265066        0.266460        0.0001176262    5.852824e-05    4.825479e-07
  0.016000    4.37997     2.000000        0.265742        0.267139        0.0001173231    5.284065e-05    4.453851e-07
  0.017000    4.65372     2.000000        0.266366        0.267765        0.0001171634    4.800479e-05    4.139403e-07
  0.018000    4.92747     2.000000        0.266946        0.268347        0.0001169993    4.384881e-05    3.87045e-07
  0.019000    5.20122     2.000000        0.267487        0.268889        0.0001169055    4.024341e-05    3.63828e-07
  0.020000    5.47497     2.000000        0.267992        0.269396        0.0001167389    3.708909e-05    3.436007e-07
  0.020200    5.52972     2.000000        0.268090        0.269494        0.0001166726    3.650541e-05    3.398642e-07
  0.020400    5.58447     2.000000        0.268187        0.269591        0.0001167132    3.593605e-05    3.36215e-07
  0.020600    5.63922     2.000000        0.268282        0.269687        0.0001165937    3.538045e-05    3.326736e-07
  0.020800    5.69397     2.000000        0.268376        0.269781        0.000116527     3.48383e-05     3.29203e-07
  0.021000    5.74872     2.000000        0.268469        0.269874        0.0001166185    3.430919e-05    3.258226e-07
  0.021200    5.80347     2.000000        0.268560        0.269966        0.0001164776    3.379238e-05    3.225274e-07
  0.021400    5.85822     2.000000        0.268650        0.270056        0.0001164795    3.328772e-05    3.193063e-07
  0.021600    5.91297     2.000000        0.268740        0.270147        0.0001163999    3.27948e-05     3.161612e-07
  0.021800    5.96772     2.000000        0.268830        0.270237        0.0001164363    3.231317e-05    3.130934e-07
  0.022000    6.02246     2.000000        0.268918        0.270325        0.0001164548    3.184242e-05    3.100932e-07
  0.022200    6.07721     2.000000        0.269005        0.270412        0.0001164597    3.13822e-05     3.071653e-07
  0.022400    6.13196     2.000000        0.269091        0.270498        0.0001163911    3.093228e-05    3.042976e-07
  0.022600    6.18671     2.000000        0.269175        0.270583        0.000116397     3.049224e-05    3.014962e-07
  0.022800    6.24146     2.000000        0.269260        0.270668        0.0001164944    3.00617e-05     2.987582e-07
  0.023000    6.29621     2.000000        0.269342        0.270750        0.0001163273    2.964046e-05    2.960804e-07
  0.023200    6.35096     2.000000        0.269425        0.270833        0.0001163355    2.922834e-05    2.934608e-07
  0.023400    6.40571     2.000000        0.269506        0.270915        0.0001163412    2.882485e-05    2.908882e-07
  0.023600    6.46046     2.000000        0.269587        0.270996        0.0001162663    2.842992e-05    2.883762e-07
  0.023800    6.51521     2.000000        0.269667        0.271076        0.0001162196    2.804316e-05    2.859173e-07
  0.024000    6.56996     2.000000        0.269746        0.271155        0.0001163089    2.766431e-05    2.835066e-07
  0.025000    6.84371     2.000000        0.270130        0.271541        0.0001161508    2.588194e-05    2.721647e-07
  0.026000    7.11746     2.000000        0.270496        0.271908        0.0001160483    2.426715e-05    2.618767e-07
  0.027000    7.39121     2.000000        0.270847        0.272260        0.000115943     2.279824e-05    2.52492e-07
  0.028000    7.66496     2.000000        0.271183        0.272597        0.0001157873    2.145703e-05    2.438981e-07
  0.029000    7.9387      2.000000        0.271504        0.272920        0.0001157559    2.022814e-05    2.359778e-07
  0.030000    8.21245     2.000000        0.271814        0.273231        0.0001156975    1.909872e-05    2.286559e-07
  0.031000    8.4862      2.000000        0.272112        0.273529        0.0001155671    1.805756e-05    2.218554e-07
  0.032000    8.75995     2.000000        0.272399        0.273817        0.0001154354    1.709531e-05    2.155119e-07
  0.033000    9.0337      2.000000        0.272676        0.274095        0.0001154867    1.620379e-05    2.095806e-07
  0.034000    9.30745     2.000000        0.272944        0.274364        0.0001153505    1.537573e-05    2.0401e-07
  0.035000    9.58119     2.000000        0.273202        0.274623        0.0001152842    1.460509e-05    1.987541e-07
  0.036000    9.85494     2.000000        0.273453        0.274875        0.0001152618    1.38864e-05     1.937883e-07
  0.037000    10.1287     2.000000        0.273697        0.275119        0.0001151287    1.321499e-05    1.890785e-07
  0.038000    10.4024     2.000000        0.273932        0.275355        0.0001150471    1.258651e-05    1.846001e-07
  0.039000    10.6762     2.000000        0.274161        0.275585        0.0001150644    1.199737e-05    1.803348e-07
  0.040000    10.9499     2.000000        0.274384        0.275809        0.000114939     1.144422e-05    1.762514e-07
  0.005000    1.36874     2.500000        0.254426        0.255784        0.0001316553    0.0003806394    2.637188e-06
  0.006000    1.64249     2.500000        0.257905        0.259274        0.0001263226    0.0002787452    1.965758e-06
  0.007000    1.91624     2.500000        0.260460        0.261839        0.0001234014    0.0002144469    1.533265e-06
  0.008000    2.18999     2.500000        0.262454        0.263839        0.0001216891    0.0001712577    1.240598e-06
