2.480966514675413473e-02,1.000007005549361505e+00,1.000006993093565333e+00,1.000006986528637842e+00,1.000006986528643615e+00,9.675798165654666790e-05,-9.926840238705381125e-09
2.515511677916877978e-02,1.000007202983231869e+00,1.000007189747984304e+00,1.000007182772600478e+00,1.000007182772637782e+00,9.947613651340402301e-05,-1.090663015457238316e-08
2.550537850594110367e-02,1.000007405982763053e+00,1.000007391928066758e+00,1.000007384521203635e+00,1.000007384521263809e+00,1.022449268531777769e-04,-1.193932719356638472e-08
2.586051730318454644e-02,1.000007615067718403e+00,1.000007599600695185e+00,1.000007591459729062e+00,1.000007591459798784e+00,1.048435359907751456e-04,-1.307263985950157803e-08
2.622060107959299502e-02,1.000007830268091258e+00,1.000007812996542178e+00,1.000007803918047777e+00,1.000007803918049776e+00,1.078748343854028021e-04,-1.431052998324133796e-08
2.658569868942607314e-02,1.000008051248561847e+00,1.000008032548446613e+00,1.000008022712019384e+00,1.000008022712012279e+00,1.110467965564136775e-04,-1.564863216785283839e-08
2.695587994567522072e-02,1.000008278157730413e+00,1.000008258434646802e+00,1.000008248039553793e+00,1.000008248039583325e+00,1.142546313736642142e-04,-1.710078578742724176e-08
2.733121563341324792e-02,1.000008511442471271e+00,1.000008490678135020e+00,1.000008479723238253e+00,1.000008479723276222e+00,1.174328589585723703e-04,-1.864944709772942133e-08
2.771177752332954630e-02,1.000008751511081151e+00,1.000008729334808333e+00,1.000008717644992773e+00,1.000008717644989886e+00,1.205991780192989973e-04,-2.027254197844996497e-08
2.809763838545402057e-02,1.000008998489079426e+00,1.000008974623404656e+00,1.000008962063201334e+00,1.000008962063174911e+00,1.239436392276946504e-04,-2.197494186617632295e-08
2.848887200307184675e-02,1.000009252504366009e+00,1.000009226771616078e+00,1.000009213244484219e+00,1.000009213244477779e+00,1.274096697368645855e-04,-2.375921570596517540e-08
2.888555318683222808e-02,1.000009513637376113e+00,1.000009486038943463e+00,1.000009471530488137e+00,1.000009471530496352e+00,1.310082143854103879e-04,-2.564372236779632885e-08
2.928775778905343477e-02,1.000009782119366086e+00,1.000009752604375413e+00,1.000009737083538131e+00,1.000009737083542127e+00,1.346929008344117896e-04,-2.763712092512804475e-08
2.969556271822705595e-02,1.000010058157971837e+00,1.000010026671423136e+00,1.000010010107091896e+00,1.000010010107101666e+00,1.384832137571837560e-04,-2.974557700152757889e-08
3.010904595372429840e-02,1.000010342018543996e+00,1.000010308421985350e+00,1.000010290743204688e+00,1.000010290743212016e+00,1.423158164852231906e-04,-3.197002951260685677e-08
3.052828656070696867e-02,1.000010633974603991e+00,1.000010598041764620e+00,1.000010579137901257e+00,1.000010579137895261e+00,1.462803380235332519e-04,-3.431385153795929455e-08
3.095336470524607392e-02,1.000010934221592374e+00,1.000010895771254127e+00,1.000010875549864453e+00,1.000010875549867118e+00,1.503592061452958221e-04,-3.678309690169356827e-08
3.138436166965097307e-02,1.000011242989735205e+00,1.000011201842341935e+00,1.000011180208523642e+00,1.000011180208526529e+00,1.545514744566211585e-04,-3.938461090591260927e-08
3.182135986801203076e-02,1.000011560525226439e+00,1.000011516486521757e+00,1.000011493338254898e+00,1.000011493338240021e+00,1.588554969841410791e-04,-4.212532778158362134e-08
3.226444286195954275e-02,1.000011887080797912e+00,1.000011839944042968e+00,1.000011815171258034e+00,1.000011815171257812e+00,1.632838887897787963e-04,-4.501486505770202484e-08
3.271369537664216287e-02,1.000012222905792392e+00,1.000012172461907101e+00,1.000012145954710219e+00,1.000012145954697562e+00,1.678365026152707029e-04,-4.805378905903268105e-08
3.316920331692788798e-02,1.000012568261704704e+00,1.000012514294029931e+00,1.000012485938523543e+00,1.000012485938523765e+00,1.725168318249678740e-04,-5.124726887295594224e-08
3.363105378383052235e-02,1.000012923422183286e+00,1.000012865699458242e+00,1.000012835374362474e+00,1.000012835374356035e+00,1.773109562214530608e-04,-5.460179575145218678e-08
3.409933509116485489e-02,1.000013288705070336e+00,1.000013226929382659e+00,1.000013194480660950e+00,1.000013194480652068e+00,1.822432581852902688e-04,-5.813300907320240185e-08
3.457413678243389382e-02,1.000013664368525790e+00,1.000013598270453663e+00,1.000013563557621721e+00,1.000013563557612395e+00,1.873179280667813796e-04,-6.184017509180961270e-08
3.505554964795101064e-02,1.000014050705553714e+00,1.000013980005934444e+00,1.000013942883442253e+00,1.000013942883432927e+00,1.925348592776502917e-04,-6.572932009785148466e-08
3.554366574220076125e-02,1.000014447954861163e+00,1.000014372453982503e+00,1.000014332816431262e+00,1.000014332816406837e+00,1.979507732781251943e-04,-6.979876032708887124e-08
3.603857840144115282e-02,1.000014856665254692e+00,1.000014775810901480e+00,1.000014733374057219e+00,1.000014733374039011e+00,2.033501652787386216e-04,-7.408504598682696951e-08
3.654038226155128383e-02,1.000015276988538648e+00,1.000015190456269520e+00,1.000015145051234455e+00,1.000015145051210697e+00,2.090110406868195226e-04,-7.857374551001328200e-08
3.704917327612731320e-02,1.000015709260397623e+00,1.000015616702886412e+00,1.000015568149015932e+00,1.000015568148989065e+00,2.148263552940727467e-04,-8.327269596097863769e-08
